date,region,channel,category,product_id,orders,units,gmv,discount,refund_amount,new_customers,returning_customers,avg_session_seconds,impressions,clicks,ctr
2024-01-23,东北,线下门店,母婴玩具,母婴玩具-SKU006,37,32,2488.66,314.46,126.87,8,29,93,592,60,0.1014
2024-01-23,华北,抖音,家居家装,家居家装-SKU007,50,55,4257.41,289.46,25.44,8,42,141,350,50,0.1429
2024-01-23,华北,拼多多,家用电器,家用电器-SKU006,72,88,11025.74,730.48,105.77,10,62,341,2088,226,0.1082
2024-01-23,华南,美团,家居家装,家居家装-SKU003,15,20,2362.6,303.27,127.99,2,13,208,45,15,0.3333
2024-01-23,华中,小程序,美妆个护,美妆个护-SKU002,39,41,3872.52,11.58,257.25,15,24,163,351,43,0.1225
2024-01-23,西北,小程序,家用电器,家用电器-SKU005,124,127,22590.61,1116.83,1167.46,42,82,124,3720,469,0.1261
2024-01-24,西南,天猫,服饰鞋包,服饰鞋包-SKU007,56,79,7055.88,1205.17,97.54,9,47,221,616,56,0.0909
2024-01-24,华东,线下门店,美妆个护,美妆个护-SKU005,50,68,4465.82,97.94,136.84,11,39,568,500,50,0.1
2024-01-24,东北,天猫,母婴玩具,母婴玩具-SKU006,41,33,3443.25,486.92,88.59,7,34,56,533,49,0.0919
2024-01-24,东北,美团,食品生鲜,食品生鲜-SKU001,42,49,5319.63,776.65,99.06,6,36,283,1008,44,0.0437
2024-01-24,东北,小程序,手机数码,手机数码-SKU004,58,76,6709.9,1568.78,532.25,8,50,272,1218,66,0.0542
2024-01-24,华北,线下门店,手机数码,手机数码-SKU006,43,49,4298.74,202.29,339.77,15,28,534,860,45,0.0523
2024-01-25,华东,京东,美妆个护,美妆个护-SKU001,70,84,8426.89,424.43,87.97,22,48,361,280,70,0.25
2024-01-25,华南,美团,家用电器,家用电器-SKU006,34,37,6394.55,632.41,51.68,6,28,169,272,34,0.125
2024-01-25,西北,拼多多,家居家装,家居家装-SKU003,22,28,1938.63,297.44,55.34,6,16,209,330,22,0.0667
2024-01-25,华南,京东,手机数码,手机数码-SKU007,64,93,4393.9,200.01,111.86,21,43,256,1472,131,0.089
2024-01-25,华南,抖音,家用电器,家用电器-SKU004,25,23,4288.54,1032.55,281.9,7,18,373,425,25,0.0588
2024-01-25,西北,天猫,家居家装,家居家装-SKU005,56,58,6028.43,660.44,202.39,8,48,453,1008,134,0.1329
2024-01-26,华东,美团,运动户外,运动户外-SKU004,30,31,4636.56,341.84,118.22,11,19,105,390,30,0.0769
2024-01-26,西北,天猫,家用电器,家用电器-SKU006,34,35,3057.32,23.69,230.51,5,29,474,272,34,0.125
2024-01-26,华南,拼多多,食品生鲜,食品生鲜-SKU005,35,48,4992.83,686.09,196.1,4,31,33,560,35,0.0625
2024-01-26,西北,线下门店,运动户外,运动户外-SKU004,17,21,2974.38,726.54,112.69,2,15,437,306,24,0.0784
2024-01-26,华东,小程序,母婴玩具,母婴玩具-SKU003,28,37,3847.94,42.92,135.37,5,23,305,588,28,0.0476
2024-01-26,西北,天猫,家用电器,家用电器-SKU006,33,42,5101.49,290.16,24.89,7,26,565,528,76,0.1439
2024-01-26,西南,线下门店,美妆个护,美妆个护-SKU008,15,16,2522.47,21.9,115.27,3,12,180,90,15,0.1667
2024-01-26,华南,京东,美妆个护,美妆个护-SKU003,17,24,2527.37,127.58,166.31,2,15,294,221,30,0.1357
2024-01-26,华东,天猫,母婴玩具,母婴玩具-SKU007,53,57,4347.5,996.84,4.3,16,37,565,1484,101,0.0681
2024-01-27,华中,线下门店,家用电器,家用电器-SKU002,53,64,7391.77,989.82,203.34,11,42,422,1219,95,0.0779
2024-01-27,华东,京东,食品生鲜,食品生鲜-SKU007,12,17,974.18,9.45,69.33,2,10,273,48,12,0.25
2024-01-27,华北,天猫,家居家装,家居家装-SKU005,38,52,2052.4,351.4,159.68,6,32,337,988,71,0.0719
2024-01-27,华北,小程序,母婴玩具,母婴玩具-SKU002,24,20,4616.97,855.23,280.52,8,16,87,456,55,0.1206
2024-01-27,西北,线下门店,母婴玩具,母婴玩具-SKU003,35,29,3924.03,170.44,274.74,5,30,89,350,35,0.1
2024-01-27,华北,小程序,美妆个护,美妆个护-SKU005,23,33,2966.27,684.52,161.64,3,20,530,506,36,0.0711
2024-01-27,西南,线下门店,家居家装,家居家装-SKU006,27,39,2134.92,367.66,48.69,5,22,196,810,72,0.0889
2024-01-28,华南,小程序,美妆个护,美妆个护-SKU004,25,34,3108.38,606.37,190.87,2,23,165,575,25,0.0435
2024-01-28,华南,抖音,食品生鲜,食品生鲜-SKU005,28,32,4086.58,257.45,152.58,8,20,436,588,28,0.0476
2024-01-28,西北,美团,家居家装,家居家装-SKU005,30,42,3873.81,957.18,198.52,10,20,297,690,75,0.1087
2024-01-28,华北,京东,服饰鞋包,服饰鞋包-SKU004,77,77,4026.71,604.04,212.78,23,54,56,1771,140,0.0791
2024-01-28,西南,拼多多,母婴玩具,母婴玩具-SKU001,71,71,8347.77,716.17,476.4,21,50,517,1704,102,0.0599
2024-01-28,华南,美团,服饰鞋包,服饰鞋包-SKU005,18,18,2561.11,517.56,156.31,2,16,373,414,18,0.0435
2024-01-28,西北,美团,食品生鲜,食品生鲜-SKU007,51,58,7502.64,551.54,510.91,12,39,102,918,123,0.134
2024-01-28,东北,小程序,母婴玩具,母婴玩具-SKU005,39,50,4033.11,1000.56,110.56,15,24,498,273,39,0.1429
2024-01-28,东北,天猫,运动户外,运动户外-SKU006,58,66,9909.77,11.68,216.85,19,39,202,1218,142,0.1166
2024-01-28,东北,美团,家用电器,家用电器-SKU003,38,30,3410.93,823.17,104.6,4,34,234,988,61,0.0617
2024-01-28,华北,美团,美妆个护,美妆个护-SKU001,43,39,4230.28,733.45,116.54,5,38,422,817,75,0.0918
2024-01-28,东北,天猫,食品生鲜,食品生鲜-SKU005,24,21,2731.27,296.11,150.06,3,21,531,336,38,0.1131
2024-01-29,西南,天猫,美妆个护,美妆个护-SKU004,73,71,12249.05,1805.79,165.59,15,58,68,1095,145,0.1324
2024-01-29,华中,线下门店,手机数码,手机数码-SKU001,49,44,5558.27,958.45,185.32,10,39,590,539,49,0.0909
2024-01-29,西北,小程序,手机数码,手机数码-SKU005,46,40,6842.02,1065.3,383.55,10,36,137,874,96,0.1098
2024-01-29,华东,美团,家用电器,家用电器-SKU008,23,26,3443.2,450.32,55.55,7,16,332,184,23,0.125
2024-01-29,华南,小程序,运动户外,运动户外-SKU006,27,35,3277.32,90.48,150.53,6,21,122,729,59,0.0809
2024-01-29,华东,抖音,美妆个护,美妆个护-SKU008,64,65,10421.44,260.04,145.65,7,57,327,896,109,0.1217
2024-01-29,西北,天猫,家用电器,家用电器-SKU001,13,17,2133.51,175.3,152.68,5,8,304,338,13,0.0385
2024-01-29,华南,天猫,母婴玩具,母婴玩具-SKU007,66,86,10501.76,2233.39,672.03,19,47,200,396,66,0.1667
2024-01-29,东北,京东,家用电器,家用电器-SKU007,40,55,5025.51,550.5,245.78,13,27,59,1200,126,0.105
2024-01-29,华南,拼多多,运动户外,运动户外-SKU002,58,75,7265.57,1189.69,7.18,20,38,567,1566,178,0.1137
2024-01-29,华南,小程序,家居家装,家居家装-SKU002,35,31,2611.64,433.34,134.01,5,30,85,105,35,0.3333
2024-01-29,东北,拼多多,运动户外,运动户外-SKU003,11,9,1337.14,324.3,5.39,1,10,417,165,20,0.1212
2024-01-30,东北,线下门店,运动户外,运动户外-SKU002,54,43,6834.52,849.83,357.24,7,47,452,216,54,0.25
2024-01-30,华东,美团,食品生鲜,食品生鲜-SKU004,37,45,4807.14,991.85,314.04,13,24,369,740,86,0.1162
2024-01-30,西北,小程序,家居家装,家居家装-SKU008,17,21,1559.32,133.07,103.52,6,11,328,340,28,0.0824
2024-01-30,华东,京东,运动户外,运动户外-SKU003,60,80,4740.42,301.36,74.3,8,52,432,540,60,0.1111
2024-01-30,西北,抖音,家用电器,家用电器-SKU007,9,7,680.67,20.97,48.56,2,7,546,63,9,0.1429
2024-01-30,西北,天猫,母婴玩具,母婴玩具-SKU008,76,93,2572.75,444.97,35.74,26,50,136,1140,116,0.1018
2024-01-30,华北,线下门店,母婴玩具,母婴玩具-SKU007,102,111,8753.11,598.7,674.76,39,63,493,2856,102,0.0357
2024-01-30,西北,小程序,食品生鲜,食品生鲜-SKU006,75,97,7326.53,367.95,365.84,14,61,383,1800,75,0.0417
2024-01-30,华南,线下门店,家居家装,家居家装-SKU002,36,39,3593.77,846.94,204.16,10,26,576,432,57,0.1319
2024-01-31,华中,天猫,手机数码,手机数码-SKU007,17,21,1641.68,307.89,21.14,3,14,286,119,17,0.1429
2024-01-31,华北,京东,手机数码,手机数码-SKU006,90,122,15149.47,2800.73,1048.15,29,61,428,900,90,0.1
2024-01-31,西北,抖音,手机数码,手机数码-SKU007,61,82,5531.08,432.33,244.31,6,55,287,549,61,0.1111
2024-01-31,东北,拼多多,美妆个护,美妆个护-SKU006,34,50,3545.98,688.05,273.55,6,28,211,816,34,0.0417
2024-01-31,西北,线下门店,家用电器,家用电器-SKU007,12,9,1809.75,72.81,122.49,1,11,507,300,42,0.14
2024-01-31,华北,线下门店,手机数码,手机数码-SKU005,30,34,3101.78,607.97,78.87,4,26,218,570,30,0.0526
2024-02-01,华中,线下门店,母婴玩具,母婴玩具-SKU002,42,57,3381.98,279.92,79.43,16,26,573,756,113,0.1495
2024-02-01,西北,天猫,家用电器,家用电器-SKU006,51,74,4531.15,703.61,347.59,15,36,358,765,105,0.1373
2024-02-01,西南,抖音,食品生鲜,食品生鲜-SKU001,75,109,6385.03,1281.5,227.59,8,67,227,975,79,0.081
2024-02-01,华南,美团,手机数码,手机数码-SKU002,19,16,1897.47,325.13,126.85,3,16,475,437,54,0.1236
2024-02-01,西北,京东,手机数码,手机数码-SKU008,61,68,7544.42,335.71,152.04,7,54,263,671,61,0.0909
2024-02-01,西南,拼多多,家居家装,家居家装-SKU001,35,36,4303.06,774.86,21.77,11,24,76,875,112,0.128
2024-02-01,华中,天猫,食品生鲜,食品生鲜-SKU005,41,54,8595.89,819.65,565.35,4,37,190,820,41,0.05
2024-02-01,东北,美团,食品生鲜,食品生鲜-SKU003,45,40,2356.66,510.89,122.16,17,28,41,900,119,0.1322
2024-02-01,华东,天猫,母婴玩具,母婴玩具-SKU002,28,26,937.89,80.62,30.96,8,20,554,196,28,0.1429
2024-02-02,华北,京东,家用电器,家用电器-SKU003,47,39,5382.01,1010.53,426.29,12,35,592,235,47,0.2
2024-02-02,华东,京东,运动户外,运动户外-SKU006,29,36,2733.5,194.86,15.27,4,25,527,493,29,0.0588
2024-02-02,西北,线下门店,服饰鞋包,服饰鞋包-SKU006,71,63,8076.67,632.43,507.64,22,49,476,781,99,0.1268
2024-02-02,西北,抖音,运动户外,运动户外-SKU008,40,56,2973.77,80.91,153.58,4,36,317,1200,150,0.125
2024-02-02,华南,抖音,家用电器,家用电器-SKU002,82,96,6082.74,1235.77,281.7,27,55,247,328,82,0.25
2024-02-02,华中,拼多多,服饰鞋包,服饰鞋包-SKU006,45,36,3885.47,832.62,41.62,11,34,122,675,45,0.0667
2024-02-02,华南,美团,服饰鞋包,服饰鞋包-SKU003,50,66,10399.52,1714.4,805.12,16,34,525,700,50,0.0714
2024-02-02,华南,天猫,食品生鲜,食品生鲜-SKU006,20,20,1557.34,308.14,48.35,7,13,77,80,20,0.25
2024-02-02,西北,线下门店,食品生鲜,食品生鲜-SKU005,34,50,3515.79,332.7,165.29,12,22,109,646,34,0.0526
2024-02-02,华南,线下门店,母婴玩具,母婴玩具-SKU006,43,49,7683.18,1704.08,4.06,15,28,480,344,43,0.125
2024-02-02,华北,京东,服饰鞋包,服饰鞋包-SKU003,11,12,835.11,138.02,27.7,2,9,146,198,20,0.101
2024-02-02,华中,京东,母婴玩具,母婴玩具-SKU001,32,46,5074.3,170.91,208.1,11,21,180,128,32,0.25
2024-02-03,西南,线下门店,手机数码,手机数码-SKU005,76,91,13180.98,1553.42,507.91,12,64,450,1672,76,0.0455
2024-02-03,东北,京东,食品生鲜,食品生鲜-SKU003,45,63,7052.59,1041.31,129.66,9,36,141,135,45,0.3333
2024-02-03,华中,小程序,母婴玩具,母婴玩具-SKU003,62,55,12234.95,1834.67,859.14,16,46,150,310,62,0.2
2024-02-03,华中,线下门店,手机数码,手机数码-SKU007,40,52,5146.83,681.72,94.49,13,27,420,560,51,0.0911
2024-02-03,东北,美团,家用电器,家用电器-SKU007,14,18,1738.31,373.33,39.39,5,9,448,154,14,0.0909
2024-02-03,东北,天猫,家用电器,家用电器-SKU001,38,41,7198.36,735.75,61.38,8,30,289,418,54,0.1292
2024-02-03,华北,线下门店,食品生鲜,食品生鲜-SKU007,31,41,4845.44,584.44,143.51,8,23,289,372,33,0.0887
2024-02-03,西南,小程序,服饰鞋包,服饰鞋包-SKU002,32,41,4493.43,181.75,77.09,7,25,376,896,78,0.0871
2024-02-03,西北,天猫,服饰鞋包,服饰鞋包-SKU007,80,68,9646.48,350.48,714.5,18,62,95,880,80,0.0909
2024-02-03,华东,小程序,母婴玩具,母婴玩具-SKU007,25,34,2792.47,417.11,211.27,8,17,536,425,25,0.0588
2024-02-04,华中,抖音,美妆个护,美妆个护-SKU001,32,31,3708.74,570.39,199.98,6,26,30,256,32,0.125
2024-02-04,西南,抖音,母婴玩具,母婴玩具-SKU007,24,23,2705.47,46.41,19.52,4,20,386,336,48,0.1429
2024-02-04,华中,京东,运动户外,运动户外-SKU007,45,44,7236.08,192.6,41.9,8,37,149,1260,103,0.0817
2024-02-04,华中,美团,食品生鲜,食品生鲜-SKU008,37,42,3459.19,655.06,266.01,8,29,501,777,101,0.13
2024-02-04,华北,天猫,母婴玩具,母婴玩具-SKU004,54,58,8346.63,1993.69,344.89,5,49,299,540,54,0.1
2024-02-04,西北,美团,家居家装,家居家装-SKU002,50,48,7563.64,413.29,347.15,7,43,224,900,101,0.1122
2024-02-04,华南,美团,食品生鲜,食品生鲜-SKU004,31,35,1688.87,150.32,105.24,4,27,110,744,106,0.1425
2024-02-04,华东,美团,手机数码,手机数码-SKU008,24,23,4760.89,1048.57,218.82,4,20,217,648,89,0.1373
2024-02-04,华南,美团,服饰鞋包,服饰鞋包-SKU001,16,20,2623.96,21.36,72.9,5,11,208,272,39,0.1434
2024-02-04,西南,抖音,手机数码,手机数码-SKU001,47,69,6235.36,563.68,429.91,7,40,299,470,47,0.1
2024-02-04,华北,抖音,服饰鞋包,服饰鞋包-SKU008,20,27,3050.44,278.41,97.76,4,16,164,420,44,0.1048
2024-02-04,西北,抖音,美妆个护,美妆个护-SKU007,75,106,14076.53,2599.03,532.64,7,68,461,1350,75,0.0556
2024-02-05,华中,线下门店,家居家装,家居家装-SKU008,18,15,1805.05,179.78,99.72,2,16,290,324,41,0.1265
2024-02-05,西北,抖音,食品生鲜,食品生鲜-SKU006,16,20,1507.76,129.72,49.67,3,13,233,336,30,0.0893
2024-02-05,华南,美团,食品生鲜,食品生鲜-SKU006,14,19,1616.59,180.63,10.14,3,11,504,322,46,0.1429
2024-02-05,西北,美团,家居家装,家居家装-SKU007,23,22,1981.84,35.35,25.68,3,20,354,529,26,0.0491
2024-02-05,西北,拼多多,食品生鲜,食品生鲜-SKU008,87,109,8271.88,1077.28,297.98,13,74,53,609,87,0.1429
2024-02-05,西北,小程序,家用电器,家用电器-SKU004,22,18,2832.66,622.26,124.28,2,20,436,418,48,0.1148
2024-02-05,华北,线下门店,服饰鞋包,服饰鞋包-SKU002,61,50,5936.31,367.16,134.96,17,44,164,1159,147,0.1268
2024-02-05,西北,抖音,家居家装,家居家装-SKU008,59,66,3080.59,422.46,33.3,22,37,582,472,59,0.125
2024-02-05,西北,小程序,母婴玩具,母婴玩具-SKU005,53,61,6535.05,146.31,160.95,11,42,189,636,53,0.0833
2024-02-05,东北,美团,服饰鞋包,服饰鞋包-SKU006,15,14,1599.74,196.74,96.68,2,13,470,420,21,0.05
2024-02-05,华东,线下门店,家居家装,家居家装-SKU004,26,28,2732.97,111.55,161.16,5,21,417,260,26,0.1
2024-02-06,华中,美团,食品生鲜,食品生鲜-SKU005,39,43,4433.89,208.39,24.28,5,34,143,897,66,0.0736
2024-02-06,西北,线下门店,运动户外,运动户外-SKU004,44,35,9082.27,50.25,706.48,8,36,158,1100,78,0.0709
2024-02-06,华东,京东,手机数码,手机数码-SKU008,12,15,1844.77,229.86,54.81,3,9,62,156,12,0.0769
2024-02-06,华南,天猫,食品生鲜,食品生鲜-SKU007,11,11,1373.61,288.99,89.81,3,8,154,297,32,0.1077
2024-02-06,西南,京东,手机数码,手机数码-SKU004,41,53,2947.08,723.59,111.48,12,29,349,533,41,0.0769
2024-02-06,西北,线下门店,家用电器,家用电器-SKU005,37,29,5773.99,75.19,307.96,14,23,271,851,60,0.0705
2024-02-06,东北,抖音,家用电器,家用电器-SKU007,65,59,7842.71,1536.14,298.19,18,47,410,1755,65,0.037
2024-02-07,西北,线下门店,家居家装,家居家装-SKU001,9,11,638.7,126.38,6.43,1,8,385,252,33,0.131
2024-02-07,华东,小程序,母婴玩具,母婴玩具-SKU006,56,66,7355.85,1299.46,328.97,14,42,531,504,56,0.1111
2024-02-07,华北,小程序,运动户外,运动户外-SKU005,33,26,2437.51,97.71,103.57,7,26,299,660,40,0.0606
2024-02-07,西北,线下门店,母婴玩具,母婴玩具-SKU003,52,60,4887.61,757.82,125.39,6,46,581,1508,96,0.0637
2024-02-07,西南,美团,服饰鞋包,服饰鞋包-SKU005,27,25,2835.48,370.88,15.13,9,18,162,216,28,0.1296
2024-02-07,西南,京东,家用电器,家用电器-SKU001,57,48,3979.46,523.12,223.27,10,47,405,570,57,0.1
2024-02-08,西北,拼多多,家用电器,家用电器-SKU008,83,97,11539.13,2706.63,383.98,17,66,89,2407,232,0.0964
2024-02-08,西北,天猫,食品生鲜,食品生鲜-SKU002,80,99,9245.44,1676.13,393.24,12,68,568,1920,86,0.0448
2024-02-08,华南,线下门店,母婴玩具,母婴玩具-SKU002,35,36,3229.42,567.21,110.34,4,31,214,700,46,0.0657
2024-02-08,华南,线下门店,运动户外,运动户外-SKU006,2,2,155.96,32.94,5.14,0,2,361,44,2,0.0455
2024-02-08,西南,美团,食品生鲜,食品生鲜-SKU006,51,51,6784.74,1231.96,533.53,14,37,560,357,53,0.1485
2024-02-08,华北,京东,美妆个护,美妆个护-SKU006,13,13,844.35,58.25,37.4,3,10,188,78,13,0.1667
2024-02-08,华南,抖音,家居家装,家居家装-SKU004,26,29,2696.54,269.52,198.01,8,18,362,728,56,0.0769
2024-02-09,西北,线下门店,家用电器,家用电器-SKU005,13,11,1084.09,211.43,79.95,2,11,474,208,29,0.1394
2024-02-09,东北,京东,手机数码,手机数码-SKU007,9,13,1031.81,145.72,26.98,2,7,186,36,9,0.25
2024-02-09,西南,美团,家用电器,家用电器-SKU004,39,42,3819.98,321.04,145.42,12,27,591,585,39,0.0667
2024-02-09,西南,美团,服饰鞋包,服饰鞋包-SKU003,44,43,6952.36,993.02,312.12,17,27,566,440,44,0.1
2024-02-09,西南,抖音,家用电器,家用电器-SKU002,40,49,5484.27,439.75,260.56,4,36,342,320,47,0.1469
2024-02-09,东北,拼多多,服饰鞋包,服饰鞋包-SKU008,13,19,1244.28,116.28,75.43,4,9,145,338,13,0.0385
2024-02-09,华南,美团,食品生鲜,食品生鲜-SKU001,34,45,2986.42,351.79,79.29,10,24,246,306,34,0.1111
2024-02-09,华中,拼多多,服饰鞋包,服饰鞋包-SKU001,44,64,4081.49,260.66,19.63,7,37,307,176,44,0.25
2024-02-09,华东,拼多多,食品生鲜,食品生鲜-SKU006,105,127,13609.65,2209.56,251.69,22,83,131,1365,106,0.0777
2024-02-09,华东,京东,美妆个护,美妆个护-SKU008,45,47,4901.49,1130.12,119.57,11,34,190,135,45,0.3333
2024-02-09,西北,抖音,美妆个护,美妆个护-SKU005,35,36,2156.62,480.06,140.59,3,32,598,385,35,0.0909
2024-02-10,西北,京东,家用电器,家用电器-SKU007,32,32,1502.59,257.89,50.17,8,24,466,384,52,0.1354
2024-02-10,华中,京东,美妆个护,美妆个护-SKU003,43,63,4101.41,141.61,225.92,15,28,168,688,102,0.1483
2024-02-10,华南,小程序,服饰鞋包,服饰鞋包-SKU006,7,10,748.21,34.44,50.25,1,6,60,189,10,0.0529
2024-02-10,西南,抖音,运动户外,运动户外-SKU005,21,26,2932.64,19.21,231.32,5,16,266,462,21,0.0455
2024-02-10,华北,天猫,运动户外,运动户外-SKU003,26,21,2116.57,197.88,144.29,6,20,170,208,26,0.125
2024-02-10,东北,天猫,食品生鲜,食品生鲜-SKU007,22,28,2118.37,108.33,30.01,8,14,479,660,63,0.0955
2024-02-10,东北,拼多多,美妆个护,美妆个护-SKU007,53,68,7258.0,690.19,181.68,15,38,579,1007,100,0.0993
2024-02-10,华东,线下门店,家用电器,家用电器-SKU008,56,74,3529.39,216.81,151.87,22,34,70,1120,71,0.0634
2024-02-10,华东,京东,食品生鲜,食品生鲜-SKU008,28,25,5337.97,615.66,180.41,7,21,85,700,57,0.0814
2024-02-11,西北,拼多多,家用电器,家用电器-SKU002,9,12,689.63,94.2,21.69,1,8,55,72,9,0.125
2024-02-11,华南,拼多多,家用电器,家用电器-SKU005,22,25,1524.85,62.52,89.45,2,20,490,506,30,0.0593
2024-02-11,西南,小程序,服饰鞋包,服饰鞋包-SKU007,53,70,6713.52,562.58,467.96,19,34,196,1590,53,0.0333
2024-02-11,华东,拼多多,食品生鲜,食品生鲜-SKU005,70,56,7838.74,354.11,563.47,27,43,33,1540,180,0.1169
2024-02-11,西南,美团,运动户外,运动户外-SKU001,38,37,4603.62,758.99,167.11,8,30,36,380,50,0.1316
2024-02-11,西北,线下门店,美妆个护,美妆个护-SKU001,27,22,3579.36,130.09,9.29,7,20,335,351,48,0.1368
2024-02-11,西南,京东,服饰鞋包,服饰鞋包-SKU005,42,42,2932.1,577.12,41.62,9,33,398,168,42,0.25
2024-02-11,华北,拼多多,家用电器,家用电器-SKU007,84,79,11583.87,353.38,796.42,16,68,453,1596,84,0.0526
2024-02-11,华东,天猫,家用电器,家用电器-SKU008,33,40,2537.17,448.32,86.68,11,22,295,627,56,0.0893
2024-02-11,华南,线下门店,运动户外,运动户外-SKU008,49,43,8311.09,1472.28,651.1,4,45,54,833,81,0.0972
2024-02-11,东北,京东,母婴玩具,母婴玩具-SKU007,8,8,1429.63,75.89,73.27,2,6,290,224,8,0.0357
2024-02-11,华中,抖音,手机数码,手机数码-SKU002,40,50,6957.04,1071.37,16.21,6,34,368,1160,66,0.0569
2024-02-12,东北,天猫,服饰鞋包,服饰鞋包-SKU008,8,9,1116.92,250.17,41.32,2,6,87,232,19,0.0819
2024-02-12,西北,抖音,手机数码,手机数码-SKU004,31,38,6125.1,1218.56,32.44,4,27,61,403,59,0.1464
2024-02-12,东北,京东,母婴玩具,母婴玩具-SKU003,64,61,4468.2,787.82,112.42,7,57,453,320,64,0.2
2024-02-12,西南,美团,食品生鲜,食品生鲜-SKU004,49,70,7570.99,70.78,122.41,6,43,548,147,49,0.3333
2024-02-12,华南,京东,家居家装,家居家装-SKU008,27,25,2963.86,106.18,206.71,9,18,558,648,96,0.1481
2024-02-12,华东,拼多多,母婴玩具,母婴玩具-SKU002,14,17,1327.94,197.29,9.25,3,11,77,84,14,0.1667
2024-02-12,华北,天猫,食品生鲜,食品生鲜-SKU004,33,26,4953.88,395.26,174.82,4,29,182,264,33,0.125
