date,platform,channel,user_segment,dau,new_users,session_count,avg_session_duration,page_views,bounce_rate,conversion_rate,gmv,orders,aov,retention_d1,retention_d7
2025-01-07,小程序,短信复购,活跃用户,2168,488,6589,294.7,18412,0.608,0.0726,47052.9,157,299.7,0.438,0.173
2025-01-07,小程序,信息流广告,流失预警,103,16,203,494.1,1633,0.564,0.0359,1383.45,3,461.15,0.257,0.062
2025-01-07,小程序,信息流广告,高价值VIP,329,26,1169,888.6,11503,0.463,0.0426,864.08,14,61.72,0.477,0.144
2025-01-07,快应用,SEO,新用户,235,30,528,739.6,1329,0.471,0.0692,7580.48,16,473.78,0.353,0.055
2025-01-07,快应用,SEO,流失预警,103,12,335,610.0,682,0.592,0.0699,1579.55,7,225.65,0.327,0.237
2025-01-07,快应用,SEO,活跃用户,3097,785,10382,668.7,110220,0.41,0.0613,46100.88,189,243.92,0.284,0.162
2025-01-07,快应用,异业合作,流失预警,87,10,155,53.3,1859,0.561,0.0358,1047.57,3,349.19,0.479,0.149
2025-01-07,快应用,信息流广告,活跃用户,3167,609,8237,229.3,63277,0.157,0.0725,94036.56,229,410.64,0.178,0.061
2025-01-07,快应用,KOL推荐,高价值VIP,309,80,1222,275.5,2683,0.414,0.0606,3226.14,18,179.23,0.168,0.066
2025-01-07,快应用,KOL推荐,活跃用户,2920,854,9886,665.1,89903,0.569,0.014,7676.8,40,191.92,0.251,0.06
2025-01-07,快应用,KOL推荐,流失预警,95,7,371,645.7,857,0.392,0.0466,536.6,4,134.15,0.304,0.137
2025-01-07,快应用,付费搜索,新用户,224,13,737,716.2,2266,0.309,0.0157,1410.39,3,470.13,0.169,0.147
2025-01-07,快应用,自然增长,流失预警,73,18,166,432.3,1543,0.403,0.0714,1995.35,5,399.07,0.279,0.123
2025-01-07,快应用,自然增长,高价值VIP,473,75,1413,242.9,7668,0.544,0.0386,6609.42,18,367.19,0.383,0.102
2025-01-07,快应用,自然增长,沉默召回,167,43,525,133.9,2869,0.205,0.0707,5482.73,11,498.43,0.323,0.211
2025-01-08,iOS,付费搜索,新用户,387,54,1526,104.6,14993,0.593,0.0665,10190.75,25,407.63,0.434,0.246
2025-01-08,iOS,付费搜索,流失预警,76,16,199,145.1,1105,0.494,0.0719,958.85,5,191.77,0.206,0.089
2025-01-08,iOS,自然增长,流失预警,101,9,362,394.5,4164,0.542,0.0767,1097.39,7,156.77,0.365,0.111
2025-01-08,iOS,社交分享,新用户,369,66,1187,770.2,9419,0.63,0.0092,733.95,3,244.65,0.143,0.113
2025-01-08,iOS,社交分享,活跃用户,2405,557,5092,456.2,10234,0.247,0.0605,9020.45,145,62.21,0.27,0.154
2025-01-08,iOS,EDM,新用户,211,61,424,668.6,2513,0.594,0.0225,126.28,4,31.57,0.149,0.243
2025-01-08,iOS,SEO,高价值VIP,426,90,781,527.7,5037,0.195,0.0508,7333.2,21,349.2,0.224,0.157
2025-01-08,iOS,SEO,活跃用户,2461,542,3959,223.0,8799,0.462,0.0742,16720.34,182,91.87,0.245,0.066
2025-01-08,iOS,SEO,沉默召回,116,14,316,504.1,1072,0.345,0.0151,437.17,1,437.17,0.147,0.052
2025-01-08,Android,KOL推荐,沉默召回,107,10,351,844.5,996,0.181,0.0669,1088.5,7,155.5,0.477,0.089
2025-01-08,Android,KOL推荐,高价值VIP,351,53,1382,168.8,3851,0.231,0.0506,6332.84,17,372.52,0.278,0.178
2025-01-08,Android,线下地推,新用户,273,70,1017,742.2,3418,0.489,0.0768,9777.2,20,488.86,0.378,0.174
2025-01-08,Android,线下地推,沉默召回,127,37,357,240.3,2823,0.501,0.0086,400.12,1,400.12,0.301,0.165
2025-01-08,Android,异业合作,流失预警,64,3,225,103.3,2522,0.188,0.076,172.08,4,43.02,0.357,0.096
2025-01-08,Android,异业合作,活跃用户,2360,424,8601,280.0,69523,0.452,0.0421,12535.38,99,126.62,0.29,0.106
2025-01-08,Android,SEO,活跃用户,3186,423,5689,837.5,63026,0.626,0.0324,30472.55,103,295.85,0.476,0.158
2025-01-08,Android,SEO,高价值VIP,394,117,1267,67.0,3408,0.516,0.0725,2060.8,28,73.6,0.3,0.147
2025-01-08,Android,社交分享,高价值VIP,345,33,1333,193.7,7711,0.62,0.018,1570.32,6,261.72,0.461,0.112
2025-01-08,Android,社交分享,沉默召回,157,33,381,310.3,4457,0.505,0.0793,3007.44,12,250.62,0.146,0.06
2025-01-08,Android,信息流广告,活跃用户,2324,140,3739,718.9,14255,0.221,0.0514,37147.04,119,312.16,0.355,0.128
2025-01-08,Android,信息流广告,新用户,296,38,538,572.9,4123,0.261,0.0126,767.4,3,255.8,0.492,0.171
2025-01-08,小程序,EDM,沉默召回,173,41,393,189.6,2426,0.298,0.0736,4706.28,12,392.19,0.127,0.156
2025-01-08,小程序,EDM,新用户,210,22,456,423.1,4113,0.361,0.0613,3755.04,12,312.92,0.316,0.103
2025-01-08,小程序,EDM,高价值VIP,337,22,1146,374.8,8002,0.152,0.0564,2070.81,19,108.99,0.325,0.057
2025-01-08,小程序,异业合作,活跃用户,2339,350,5302,329.0,31268,0.456,0.078,90159.16,182,495.38,0.346,0.201
2025-01-09,Web,SEO,新用户,316,34,829,130.2,2434,0.629,0.0757,948.29,23,41.23,0.436,0.196
2025-01-09,Web,SEO,沉默召回,126,36,353,549.8,1183,0.419,0.0681,873.28,8,109.16,0.15,0.081
2025-01-09,Web,EDM,高价值VIP,441,102,750,511.4,5177,0.595,0.0647,1568.56,28,56.02,0.298,0.095
2025-01-09,Android,线下地推,活跃用户,3188,685,7846,862.7,65218,0.256,0.0333,51314.6,106,484.1,0.337,0.105
2025-01-09,Android,信息流广告,沉默召回,178,16,328,815.4,1595,0.389,0.0426,1024.03,7,146.29,0.198,0.111
2025-01-09,Android,KOL推荐,活跃用户,2699,164,10025,627.1,41788,0.218,0.0544,27046.5,146,185.25,0.14,0.18
2025-01-09,小程序,异业合作,新用户,249,51,874,727.6,7825,0.515,0.0437,692.0,10,69.2,0.398,0.192
2025-01-09,小程序,异业合作,流失预警,100,12,377,603.8,1809,0.556,0.0178,235.54,1,235.54,0.191,0.212
2025-01-09,小程序,社交分享,沉默召回,117,26,242,57.1,1983,0.444,0.0626,2242.59,7,320.37,0.114,0.055
2025-01-09,小程序,社交分享,活跃用户,2933,275,6089,415.2,44669,0.565,0.0257,14571.0,75,194.28,0.208,0.197
2025-01-09,小程序,KOL推荐,沉默召回,170,14,678,816.3,4496,0.261,0.016,588.42,2,294.21,0.165,0.096
2025-01-09,小程序,KOL推荐,高价值VIP,513,58,1042,452.1,5762,0.645,0.0386,6219.08,19,327.32,0.429,0.094
2025-01-09,小程序,EDM,沉默召回,192,19,720,123.2,7981,0.345,0.0212,392.76,4,98.19,0.467,0.1
2025-01-09,小程序,EDM,新用户,378,84,1148,417.0,6336,0.372,0.0316,883.52,11,80.32,0.447,0.069
2025-01-09,小程序,EDM,流失预警,85,6,242,820.2,2394,0.263,0.0325,216.88,2,108.44,0.353,0.209
2025-01-09,iOS,自然增长,沉默召回,168,18,361,97.9,1563,0.246,0.0546,369.9,9,41.1,0.365,0.181
2025-01-09,iOS,自然增长,新用户,233,16,898,228.8,9150,0.649,0.0688,5223.2,16,326.45,0.41,0.058
2025-01-09,iOS,自然增长,流失预警,94,17,288,788.0,2178,0.523,0.036,414.81,3,138.27,0.4,0.053
2025-01-09,iOS,付费搜索,流失预警,102,15,211,547.6,1710,0.577,0.0285,463.46,2,231.73,0.479,0.165
2025-01-09,iOS,付费搜索,沉默召回,161,38,472,866.6,1351,0.159,0.0514,2215.84,8,276.98,0.333,0.092
2025-01-09,iOS,付费搜索,高价值VIP,486,63,1719,243.0,19487,0.335,0.0146,2575.51,7,367.93,0.343,0.22
2025-01-09,iOS,社交分享,流失预警,87,5,331,764.1,3064,0.528,0.0686,2116.7,5,423.34,0.412,0.09
2025-01-09,iOS,社交分享,活跃用户,2105,468,5220,759.0,42236,0.563,0.0546,23633.34,114,207.31,0.224,0.187
2025-01-09,iOS,社交分享,沉默召回,114,7,197,681.4,972,0.501,0.0552,890.94,6,148.49,0.265,0.117
2025-01-09,iOS,信息流广告,活跃用户,2682,655,10239,547.6,77965,0.366,0.0064,4721.07,17,277.71,0.101,0.141
2025-01-09,快应用,信息流广告,新用户,358,63,1307,296.3,14838,0.245,0.0472,1993.12,16,124.57,0.494,0.174
2025-01-09,快应用,短信复购,新用户,368,94,1441,215.0,10342,0.473,0.05,1393.2,18,77.4,0.164,0.191
2025-01-09,快应用,线下地推,沉默召回,150,38,279,671.7,905,0.167,0.0114,341.99,1,341.99,0.349,0.148
2025-01-09,快应用,线下地推,活跃用户,2869,746,8777,854.7,80082,0.236,0.0145,15623.05,41,381.05,0.356,0.058
2025-01-10,iOS,SEO,活跃用户,2622,572,10168,755.1,61554,0.604,0.0553,20635.2,144,143.3,0.489,0.06
2025-01-10,iOS,SEO,新用户,381,50,644,662.7,6375,0.504,0.0259,838.8,9,93.2,0.186,0.115
2025-01-10,iOS,异业合作,活跃用户,2459,281,8993,704.7,34051,0.489,0.006,6629.7,14,473.55,0.424,0.089
2025-01-10,iOS,KOL推荐,流失预警,99,14,292,267.7,1485,0.591,0.0245,268.82,2,134.41,0.298,0.235
2025-01-10,iOS,短信复购,沉默召回,105,31,262,409.5,1866,0.623,0.0638,2186.28,6,364.38,0.189,0.056
2025-01-10,iOS,短信复购,活跃用户,2477,411,4656,801.6,24030,0.336,0.0246,8596.2,60,143.27,0.183,0.074
2025-01-10,iOS,短信复购,流失预警,95,7,192,476.6,1454,0.201,0.0158,181.01,1,181.01,0.277,0.154
2025-01-10,iOS,社交分享,活跃用户,3148,340,12482,787.1,139813,0.318,0.0372,15296.58,117,130.74,0.493,0.078
2025-01-10,iOS,自然增长,活跃用户,2986,827,5457,393.5,15068,0.211,0.0527,75033.44,157,477.92,0.156,0.229
2025-01-10,快应用,线下地推,流失预警,56,13,99,584.9,551,0.212,0.0244,171.84,1,171.84,0.15,0.158
2025-01-10,快应用,线下地推,高价值VIP,336,68,1203,840.8,13033,0.499,0.0475,2205.0,15,147.0,0.14,0.171
2025-01-10,快应用,短信复购,流失预警,101,5,391,748.6,2316,0.582,0.0466,668.88,4,167.22,0.324,0.072
2025-01-10,快应用,短信复购,高价值VIP,430,69,1594,607.2,19022,0.5,0.0136,808.8,5,161.76,0.483,0.21
2025-01-10,快应用,EDM,高价值VIP,468,91,1144,292.8,7182,0.229,0.0375,5288.19,17,311.07,0.457,0.244
2025-01-10,快应用,EDM,沉默召回,121,34,324,848.8,2910,0.355,0.0781,1444.95,9,160.55,0.386,0.087
2025-01-10,快应用,异业合作,沉默召回,139,17,490,611.2,5867,0.17,0.0132,260.47,1,260.47,0.255,0.099
2025-01-10,快应用,异业合作,高价值VIP,502,133,1971,674.8,14235,0.267,0.0147,1078.42,7,154.06,0.451,0.059
2025-01-10,快应用,异业合作,活跃用户,2181,516,4510,791.8,16163,0.478,0.0527,55956.9,114,490.85,0.424,0.215
2025-01-10,Android,线下地推,高价值VIP,473,29,1562,72.6,3725,0.245,0.0087,1606.8,4,401.7,0.285,0.218
2025-01-10,Android,线下地推,活跃用户,2833,592,5171,107.4,28977,0.248,0.0235,18832.44,66,285.34,0.125,0.164
2025-01-10,Android,线下地推,新用户,270,36,1031,403.5,3725,0.211,0.0143,631.74,3,210.58,0.128,0.157
2025-01-10,Android,SEO,沉默召回,143,23,475,265.7,5545,0.22,0.0509,2459.03,7,351.29,0.113,0.224
2025-01-10,Android,SEO,新用户,349,54,578,332.8,1920,0.351,0.0703,3540.72,24,147.53,0.291,0.089
2025-01-10,Android,异业合作,沉默召回,119,25,412,133.8,1419,0.427,0.0379,1626.76,4,406.69,0.311,0.21
2025-01-10,小程序,自然增长,沉默召回,110,23,221,326.2,1491,0.27,0.0205,870.66,2,435.33,0.147,0.089
2025-01-10,小程序,自然增长,高价值VIP,357,44,1111,198.4,12679,0.257,0.0085,643.86,3,214.62,0.102,0.149
2025-01-10,小程序,异业合作,新用户,324,19,889,417.7,5954,0.6,0.0364,3106.73,11,282.43,0.197,0.137
2025-01-10,小程序,异业合作,活跃用户,2663,427,4102,651.7,8782,0.598,0.0533,5675.25,141,40.25,0.235,0.168
2025-01-11,iOS,KOL推荐,流失预警,59,5,171,560.3,1301,0.226,0.0542,286.56,3,95.52,0.23,0.234
2025-01-11,iOS,KOL推荐,新用户,203,25,699,569.4,3221,0.322,0.0525,4287.1,10,428.71,0.309,0.241
2025-01-11,iOS,KOL推荐,活跃用户,1265,184,2631,232.7,5609,0.473,0.0582,15251.16,73,208.92,0.491,0.232
2025-01-11,iOS,短信复购,活跃用户,2200,586,4666,204.6,24396,0.548,0.0451,15475.68,99,156.32,0.188,0.086
2025-01-11,iOS,短信复购,新用户,242,27,524,355.8,3724,0.353,0.0489,1743.39,11,158.49,0.464,0.208
2025-01-11,iOS,短信复购,流失预警,68,14,171,128.7,2011,0.456,0.0321,498.34,2,249.17,0.361,0.054
2025-01-11,iOS,付费搜索,高价值VIP,291,46,941,561.2,8383,0.362,0.0552,7945.12,16,496.57,0.491,0.07
2025-01-11,iOS,付费搜索,沉默召回,95,25,235,165.1,1919,0.511,0.0763,1083.6,7,154.8,0.32,0.228
2025-01-11,Web,付费搜索,沉默召回,124,7,428,45.9,3740,0.159,0.0681,2794.64,8,349.33,0.398,0.174
2025-01-11,Web,付费搜索,流失预警,70,16,178,722.8,1147,0.476,0.0567,667.59,3,222.53,0.111,0.131
2025-01-11,Web,KOL推荐,新用户,186,28,433,897.9,2367,0.22,0.0329,1369.98,6,228.33,0.421,0.077
2025-01-11,Web,KOL推荐,活跃用户,1986,113,4875,125.0,48963,0.583,0.0184,3654.36,36,101.51,0.31,0.242
2025-01-11,Web,SEO,流失预警,52,8,122,136.4,759,0.414,0.0505,905.54,2,452.77,0.316,0.178
2025-01-11,Web,SEO,沉默召回,90,12,339,626.6,3936,0.559,0.0609,1675.15,5,335.03,0.473,0.14
2025-01-11,Web,自然增长,高价值VIP,211,15,382,146.5,4471,0.455,0.0784,3086.72,16,192.92,0.301,0.196
2025-01-11,Web,社交分享,新用户,267,55,882,176.5,7322,0.534,0.0208,1968.6,5,393.72,0.496,0.11
2025-01-11,Web,社交分享,活跃用户,1492,84,4148,656.1,14937,0.319,0.0721,9648.19,107,90.17,0.483,0.182
2025-01-11,小程序,EDM,新用户,186,17,383,99.0,4107,0.305,0.0663,3642.6,12,303.55,0.281,0.196
2025-01-11,小程序,信息流广告,沉默召回,128,29,411,698.4,3544,0.621,0.0794,667.4,10,66.74,0.445,0.237
2025-01-11,小程序,异业合作,流失预警,61,7,126,327.6,1251,0.272,0.0582,1365.42,3,455.14,0.211,0.218
2025-01-11,小程序,付费搜索,活跃用户,2100,453,6109,496.1,54750,0.61,0.0253,3500.65,53,66.05,0.275,0.164
2025-01-11,小程序,KOL推荐,沉默召回,134,24,339,274.6,2175,0.152,0.0055,0.0,0,108.43,0.433,0.07
2025-01-11,小程序,线下地推,流失预警,60,11,183,201.5,1739,0.224,0.0254,67.42,1,67.42,0.251,0.219
2025-01-11,小程序,线下地推,新用户,264,18,670,721.7,7618,0.382,0.0772,9206.0,20,460.3,0.142,0.165
2025-01-11,小程序,线下地推,活跃用户,2152,444,6677,57.8,46122,0.187,0.0752,46944.38,161,291.58,0.495,0.136
2025-01-12,iOS,社交分享,流失预警,62,10,156,425.5,1561,0.372,0.0226,317.02,1,317.02,0.327,0.116
2025-01-12,iOS,KOL推荐,新用户,235,48,603,757.5,4461,0.445,0.0133,483.39,3,161.13,0.386,0.084
2025-01-12,iOS,自然增长,高价值VIP,258,24,986,74.8,2217,0.298,0.0759,5983.86,19,314.94,0.163,0.166
2025-01-12,iOS,SEO,高价值VIP,263,19,935,705.1,2959,0.336,0.0077,106.48,2,53.24,0.432,0.219
2025-01-12,iOS,SEO,流失预警,44,12,153,230.9,1149,0.499,0.0351,198.74,1,198.74,0.46,0.145
2025-01-12,Web,短信复购,流失预警,58,5,97,229.8,599,0.307,0.0398,976.1,2,488.05,0.491,0.232
2025-01-12,Web,短信复购,活跃用户,1917,403,6231,596.2,52880,0.224,0.0414,15162.47,79,191.93,0.336,0.193
2025-01-12,Web,EDM,活跃用户,1868,195,3532,132.0,19773,0.481,0.0085,4720.35,15,314.69,0.489,0.072
2025-01-12,Web,EDM,沉默召回,112,22,218,662.9,1031,0.613,0.0374,529.84,4,132.46,0.133,0.05
2025-01-12,Android,异业合作,新用户,158,10,507,654.6,5279,0.44,0.0434,1893.96,6,315.66,0.344,0.234
2025-01-12,Android,异业合作,高价值VIP,233,49,537,313.4,2553,0.345,0.0746,5462.78,17,321.34,0.254,0.215
2025-01-12,Android,异业合作,沉默召回,129,29,208,195.7,1338,0.345,0.0399,2194.75,5,438.95,0.489,0.119
2025-01-12,Android,自然增长,高价值VIP,207,13,588,878.8,1248,0.515,0.0392,3542.32,8,442.79,0.316,0.093
2025-01-12,Android,SEO,高价值VIP,264,32,948,293.5,4401,0.538,0.0317,1610.16,8,201.27,0.24,0.094
2025-01-12,Android,SEO,活跃用户,1289,78,2371,386.9,14887,0.429,0.0579,12995.14,74,175.61,0.475,0.145
2025-01-12,Android,社交分享,新用户,212,61,411,354.4,1362,0.199,0.0354,877.03,7,125.29,0.344,0.149
2025-01-12,Android,社交分享,沉默召回,89,14,135,610.2,1242,0.317,0.0535,1659.6,4,414.9,0.267,0.222
2025-01-12,小程序,短信复购,沉默召回,89,23,171,490.9,1777,0.512,0.0661,794.8,5,158.96,0.425,0.078
2025-01-12,小程序,信息流广告,高价值VIP,319,88,1053,148.6,11385,0.523,0.0262,2553.44,8,319.18,0.142,0.199
2025-01-12,小程序,SEO,新用户,153,39,486,527.3,1536,0.481,0.0555,2456.0,8,307.0,0.125,0.164
2025-01-12,小程序,SEO,高价值VIP,202,32,546,662.6,4498,0.604,0.0475,4190.76,9,465.64,0.181,0.109
2025-01-12,小程序,线下地推,新用户,147,33,546,758.9,3556,0.491,0.0183,338.34,2,169.17,0.126,0.201
2025-01-12,小程序,线下地推,高价值VIP,293,59,1021,657.7,8613,0.534,0.0397,1069.53,11,97.23,0.482,0.105
2025-01-13,小程序,SEO,新用户,326,73,1257,450.9,12387,0.507,0.0092,756.24,2,378.12,0.36,0.24
2025-01-13,小程序,异业合作,沉默召回,152,43,342,605.4,3874,0.245,0.0785,2981.77,11,271.07,0.392,0.089
2025-01-13,小程序,异业合作,活跃用户,1880,503,4539,663.7,17263,0.431,0.0402,13520.25,75,180.27,0.417,0.233
2025-01-13,Android,社交分享,新用户,223,34,437,794.2,5148,0.512,0.0517,507.21,11,46.11,0.217,0.136
2025-01-13,Android,社交分享,沉默召回,181,52,446,833.2,2863,0.299,0.0403,1156.82,7,165.26,0.411,0.236
2025-01-13,Android,社交分享,活跃用户,2983,714,5285,445.6,43410,0.392,0.0636,49030.38,189,259.42,0.342,0.054
2025-01-13,Android,付费搜索,高价值VIP,356,79,676,422.9,2068,0.329,0.0731,6809.4,26,261.9,0.381,0.143
2025-01-13,Android,付费搜索,新用户,341,34,1157,102.1,13878,0.269,0.0077,113.26,2,56.63,0.448,0.13
2025-01-13,Android,短信复购,活跃用户,3009,296,5806,470.6,17159,0.571,0.0602,54893.68,181,303.28,0.427,0.163
2025-01-13,Android,异业合作,新用户,352,36,945,891.9,5552,0.549,0.0631,7940.68,22,360.94,0.283,0.072
2025-01-13,iOS,短信复购,活跃用户,2319,170,5048,407.2,37642,0.353,0.0567,39675.97,131,302.87,0.116,0.139
2025-01-13,iOS,短信复购,流失预警,100,29,377,898.8,1274,0.187,0.0595,480.4,5,96.08,0.425,0.075
2025-01-13,iOS,线下地推,流失预警,96,22,254,125.1,1597,0.252,0.024,593.4,2,296.7,0.16,0.218
2025-01-13,iOS,线下地推,新用户,236,40,598,110.3,3872,0.572,0.0057,171.11,1,171.11,0.239,0.246
2025-01-13,iOS,线下地推,沉默召回,115,6,202,670.6,1438,0.388,0.0237,71.88,2,35.94,0.208,0.174
2025-01-13,iOS,SEO,流失预警,99,22,278,776.7,2245,0.571,0.062,2746.86,6,457.81,0.482,0.161
2025-01-13,iOS,SEO,高价值VIP,303,70,975,548.4,4228,0.509,0.0473,4123.14,14,294.51,0.336,0.227
2025-01-13,iOS,SEO,新用户,329,34,905,818.3,4216,0.209,0.0101,1372.62,3,457.54,0.153,0.211
2025-01-13,iOS,KOL推荐,新用户,315,20,578,649.3,3925,0.308,0.0544,3317.72,17,195.16,0.343,0.209
2025-01-13,iOS,自然增长,活跃用户,2823,584,5845,727.2,36329,0.573,0.028,38704.47,79,489.93,0.274,0.133
2025-01-13,iOS,自然增长,流失预警,77,7,132,834.2,1346,0.32,0.0153,347.3,1,347.3,0.37,0.098
2025-01-13,iOS,自然增长,高价值VIP,288,81,484,675.3,4587,0.221,0.0594,3712.97,17,218.41,0.204,0.156
2025-01-13,快应用,异业合作,流失预警,103,8,175,50.3,1053,0.606,0.0083,0.0,0,102.14,0.381,0.149
2025-01-13,快应用,异业合作,沉默召回,160,21,320,662.9,3426,0.153,0.0494,460.6,7,65.8,0.204,0.154
2025-01-13,快应用,线下地推,高价值VIP,294,46,689,546.5,6511,0.493,0.0771,7293.88,22,331.54,0.435,0.186
2025-01-13,快应用,线下地推,新用户,236,21,487,310.5,2607,0.519,0.0524,1541.88,12,128.49,0.482,0.194
2025-01-13,快应用,自然增长,活跃用户,2472,292,6112,640.1,23367,0.579,0.0332,28985.36,82,353.48,0.182,0.14
2025-01-13,快应用,EDM,高价值VIP,452,81,1635,77.3,5628,0.526,0.0403,7243.74,18,402.43,0.117,0.116
2025-01-13,快应用,EDM,沉默召回,132,31,334,849.3,1021,0.412,0.0421,897.8,5,179.56,0.152,0.195
2025-01-13,Web,SEO,流失预警,71,20,152,532.9,1255,0.583,0.0479,225.15,3,75.05,0.322,0.074
2025-01-13,Web,KOL推荐,沉默召回,181,41,299,275.9,1182,0.333,0.0608,739.64,11,67.24,0.5,0.192
2025-01-13,Web,KOL推荐,活跃用户,3016,188,9353,646.3,32902,0.491,0.078,107442.0,235,457.2,0.269,0.225
2025-01-13,Web,付费搜索,活跃用户,1951,209,4282,654.3,40520,0.595,0.0641,61932.5,125,495.46,0.126,0.11
2025-01-13,Web,付费搜索,流失预警,88,5,266,853.6,1491,0.514,0.0745,1257.12,6,209.52,0.22,0.173
2025-01-13,Web,付费搜索,高价值VIP,437,127,1655,632.0,17339,0.261,0.056,6792.0,24,283.0,0.4,0.146
2025-01-13,Web,信息流广告,活跃用户,3110,710,8345,452.5,73293,0.284,0.0745,94111.71,231,407.41,0.316,0.163
2025-01-13,Web,EDM,新用户,219,12,357,826.9,1215,0.516,0.062,4755.01,13,365.77,0.227,0.19
2025-01-13,Web,EDM,活跃用户,2701,203,5294,57.5,22123,0.192,0.0112,3476.4,30,115.88,0.382,0.08
2025-01-13,Web,EDM,沉默召回,175,34,409,856.2,1695,0.217,0.0786,1118.78,13,86.06,0.445,0.133
2025-01-13,Web,线下地推,活跃用户,2592,341,6560,689.9,63026,0.571,0.0614,5033.94,159,31.66,0.161,0.16
2025-01-13,Web,线下地推,新用户,353,23,1265,652.2,10579,0.164,0.0319,1129.81,11,102.71,0.25,0.068
2025-01-13,Web,线下地推,高价值VIP,484,68,1686,656.8,11190,0.614,0.0385,8050.68,18,447.26,0.358,0.063
2025-01-14,Web,异业合作,沉默召回,150,26,527,780.0,1187,0.491,0.0746,3915.01,11,355.91,0.162,0.056
2025-01-14,Web,异业合作,流失预警,89,6,298,466.7,1695,0.297,0.0605,799.85,5,159.97,0.138,0.09
2025-01-14,Web,短信复购,高价值VIP,305,24,616,293.6,4672,0.353,0.0222,1373.58,6,228.93,0.113,0.172
2025-01-14,Web,SEO,沉默召回,172,49,560,676.7,5427,0.612,0.0385,2497.32,6,416.22,0.474,0.221
2025-01-14,Web,SEO,高价值VIP,363,91,988,746.2,5397,0.22,0.0575,3267.2,20,163.36,0.483,0.226
2025-01-14,快应用,短信复购,新用户,338,67,854,565.0,3810,0.512,0.0596,8912.4,20,445.62,0.355,0.068
2025-01-14,快应用,短信复购,流失预警,74,9,129,815.3,267,0.398,0.0521,1289.55,3,429.85,0.374,0.075
2025-01-14,快应用,短信复购,高价值VIP,316,16,805,564.9,5736,0.343,0.0087,733.36,2,366.68,0.287,0.187
2025-01-14,快应用,自然增长,新用户,275,75,677,895.4,2629,0.492,0.0423,1925.88,11,175.08,0.263,0.25
2025-01-14,快应用,自然增长,沉默召回,160,37,573,427.2,5703,0.46,0.0574,4475.43,9,497.27,0.393,0.166
2025-01-14,快应用,付费搜索,高价值VIP,454,127,713,302.2,5839,0.645,0.0319,536.48,14,38.32,0.186,0.076
2025-01-15,Android,付费搜索,高价值VIP,392,22,810,768.0,2934,0.355,0.0744,6579.81,29,226.89,0.35,0.134
2025-01-15,Android,EDM,高价值VIP,281,80,484,471.9,5728,0.461,0.0761,705.81,21,33.61,0.362,0.229
2025-01-15,Android,EDM,流失预警,85,13,163,276.9,1938,0.319,0.0137,426.77,1,426.77,0.279,0.238
2025-01-15,Android,EDM,沉默召回,128,38,445,110.7,4481,0.188,0.0088,139.62,1,139.62,0.351,0.119
