month,department,location,headcount,avg_salary,avg_tenure_years,attrition_count,new_hires,promotion_count,training_days,overtime_hours,revenue_per_employee,cost_per_employee,engagement_score,span_of_control
2023-03,人力行政,杭州,14,28092.0,7.0,0,4,1,38,57,1336814.0,455273.0,4.2,3.5
2023-03,人力行政,成都,7,19493.0,3.5,0,0,0,29,19,1261188.0,306527.0,3.4,3.5
2023-03,人力行政,武汉,11,10840.0,1.8,0,0,0,13,43,620684.0,179905.0,4.3,3.7
2023-03,人力行政,广州,13,13440.0,3.1,0,4,0,16,47,1043730.0,236831.0,4.9,4.3
2023-03,人力行政,南京,5,4058.0,2.1,0,0,0,33,23,326479.0,86968.0,4.9,2.5
2023-03,人力行政,西安,9,9919.0,7.7,0,3,0,10,9,366363.0,210157.0,3.5,9.0
2023-03,人力行政,东京,7,5214.0,2.6,0,0,0,2,56,157376.0,104262.0,3.5,7.0
2023-03,人力行政,伦敦,4,3696.0,8.1,0,0,0,21,18,224120.0,61161.0,3.9,2.0
2023-03,财务管理,北京,21,39985.0,6.4,0,0,2,18,120,3750431.0,687250.0,4.3,7.0
2023-03,财务管理,上海,19,18322.0,1.2,0,1,2,6,123,1360272.0,400005.0,4.2,9.5
2023-03,财务管理,深圳,12,15048.0,1.8,0,3,0,17,44,1210575.0,297205.0,4.7,6.0
2023-03,财务管理,杭州,15,27985.0,7.3,0,5,1,34,67,1510067.0,523164.0,3.2,5.0
2023-03,财务管理,成都,13,8773.0,4.5,0,0,0,0,14,786142.0,191983.0,2.8,4.3
2023-03,财务管理,武汉,6,9356.0,7.7,0,3,0,27,11,675874.0,165883.0,5.0,6.0
2023-03,财务管理,广州,10,12069.0,3.0,0,0,0,17,67,486800.0,210752.0,4.0,5.0
2023-03,财务管理,南京,7,8072.0,7.9,0,3,0,25,8,589333.0,163931.0,3.1,7.0
2023-03,财务管理,西安,8,2713.0,4.3,0,0,0,14,13,128986.0,44274.0,2.8,4.0
2023-03,财务管理,新加坡,3,3436.0,2.8,0,0,0,31,2,205740.0,68205.0,2.9,1.5
2023-03,财务管理,东京,6,6041.0,3.8,0,0,0,6,8,403493.0,101899.0,4.2,3.0
2023-03,财务管理,伦敦,6,4723.0,5.3,0,0,0,26,4,202513.0,101894.0,3.4,3.0
2023-04,研发中心,北京,115,22850.0,2.9,4,6,3,1,169,1531438.0,440019.0,3.8,5.2
2023-04,研发中心,上海,103,10272.0,2.5,5,9,6,2,323,853255.0,202299.0,3.5,3.4
2023-04,研发中心,深圳,98,30739.0,2.5,4,4,11,34,293,1629861.0,481128.0,2.9,12.2
2023-04,研发中心,杭州,75,22949.0,7.3,1,6,2,10,214,1748066.0,500879.0,3.0,5.4
2023-04,研发中心,成都,58,13675.0,8.4,1,6,6,30,279,661289.0,251515.0,3.9,5.3
2023-04,研发中心,武汉,43,10174.0,5.1,2,0,3,9,3,584536.0,221685.0,3.6,10.8
2023-04,研发中心,广州,61,13306.0,1.8,3,7,2,34,116,1094586.0,229684.0,4.1,5.1
2023-04,研发中心,南京,42,5943.0,7.7,0,0,4,28,255,405650.0,123434.0,2.6,7.0
2023-04,研发中心,西安,33,6170.0,3.8,1,2,0,8,236,217239.0,122488.0,4.6,11.0
2023-04,研发中心,新加坡,27,4148.0,7.9,1,0,1,10,201,157030.0,86042.0,4.9,4.5
2023-04,研发中心,东京,18,3075.0,7.8,0,1,2,28,117,211070.0,53666.0,2.8,4.5
2023-04,研发中心,伦敦,18,3346.0,8.2,0,4,1,18,102,287143.0,62308.0,3.8,6.0
2023-04,产品设计,北京,44,30523.0,3.4,3,5,4,27,255,2325750.0,514331.0,4.3,4.4
2023-04,产品设计,上海,37,41514.0,2.4,1,4,2,29,224,841181.0,830888.0,3.6,12.3
2023-04,产品设计,深圳,35,28104.0,3.1,1,3,4,26,140,575524.0,513968.0,4.1,3.5
2023-04,产品设计,杭州,30,10944.0,1.8,2,0,1,15,147,633755.0,221689.0,3.1,3.3
2023-04,产品设计,成都,24,5686.0,6.7,0,1,1,27,140,379343.0,100320.0,4.7,3.4
2023-04,产品设计,武汉,14,3765.0,6.1,1,4,1,13,58,150057.0,79279.0,3.3,3.5
2023-04,产品设计,广州,19,7031.0,6.0,0,5,0,20,97,327177.0,129514.0,4.1,4.8
2023-04,产品设计,南京,15,7377.0,4.8,0,3,1,1,114,329922.0,159903.0,3.1,3.8
2023-04,产品设计,西安,11,8651.0,5.8,0,2,0,18,9,533021.0,171029.0,4.9,3.7
2023-04,产品设计,新加坡,10,2569.0,7.4,0,0,1,3,58,225428.0,53475.0,4.1,3.3
2023-04,产品设计,东京,5,5500.0,1.7,0,0,0,39,40,403489.0,88262.0,4.6,2.5
2023-04,产品设计,伦敦,8,2272.0,3.4,0,1,0,8,60,152662.0,47156.0,4.7,4.0
2023-04,销售业务,北京,73,8952.0,6.5,3,5,8,12,371,638186.0,153024.0,4.3,24.3
2023-04,销售业务,上海,68,33535.0,3.3,5,3,6,11,205,3215877.0,618907.0,3.2,68.0
2023-04,销售业务,深圳,63,9638.0,7.0,1,0,3,10,181,532974.0,169811.0,3.9,63.0
2023-04,销售业务,杭州,52,29559.0,4.7,3,2,1,15,78,1281192.0,539347.0,2.7,3.5
2023-04,销售业务,成都,34,21664.0,6.9,0,2,3,14,134,1743551.0,441304.0,3.7,8.5
2023-04,销售业务,武汉,29,12092.0,6.2,1,1,3,27,139,610027.0,201930.0,3.1,9.7
2023-04,销售业务,广州,38,20029.0,2.3,2,1,4,13,257,491101.0,339822.0,2.7,3.8
2023-04,销售业务,南京,26,10058.0,2.4,1,0,1,33,182,236146.0,181637.0,3.5,3.7
2023-04,销售业务,西安,24,4151.0,2.1,1,0,1,4,171,144964.0,73251.0,4.9,4.0
2023-04,销售业务,新加坡,14,2296.0,8.2,0,4,1,40,51,128912.0,51297.0,4.9,14.0
2023-04,销售业务,东京,15,1672.0,7.5,0,0,1,32,101,129568.0,29150.0,3.3,15.0
2023-04,销售业务,伦敦,6,2022.0,2.7,0,1,0,16,37,94417.0,31533.0,3.7,3.0
2023-04,运营服务,北京,55,25566.0,4.1,0,5,3,9,183,1871020.0,510582.0,2.9,18.3
2023-04,运营服务,上海,51,34170.0,2.7,1,2,4,32,372,819830.0,682247.0,4.6,4.2
2023-04,运营服务,深圳,40,16721.0,7.7,2,0,4,36,313,795435.0,347804.0,2.7,5.7
2023-04,运营服务,杭州,39,6188.0,3.7,2,6,4,25,203,442694.0,105932.0,4.3,9.8
2023-04,运营服务,成都,25,16765.0,1.6,1,4,1,0,200,336329.0,316328.0,4.8,8.3
2023-04,运营服务,武汉,17,11480.0,2.6,0,2,0,1,103,508981.0,219746.0,3.7,5.7
2023-04,运营服务,广州,32,18513.0,5.2,1,1,1,21,2,1547259.0,348974.0,2.9,5.3
2023-04,运营服务,南京,22,13658.0,2.2,0,3,2,22,80,1310035.0,221096.0,4.1,22.0
2023-04,运营服务,西安,18,11077.0,8.2,1,1,1,15,109,627595.0,214069.0,3.0,4.5
2023-04,运营服务,新加坡,10,4533.0,5.3,0,0,1,34,2,93100.0,91857.0,3.5,5.0
2023-04,运营服务,东京,9,4080.0,4.2,0,2,0,30,34,104712.0,69426.0,4.4,9.0
2023-04,运营服务,伦敦,3,2737.0,2.0,0,0,0,30,12,57233.0,47134.0,3.8,3.0
2023-04,市场营销,北京,41,11827.0,6.7,1,0,2,11,278,316889.0,207933.0,3.0,5.9
2023-04,市场营销,上海,32,10155.0,5.1,0,2,1,1,101,877810.0,161799.0,3.8,10.7
2023-04,市场营销,深圳,34,30341.0,1.4,1,4,3,17,194,2844927.0,660474.0,2.9,4.9
2023-04,市场营销,杭州,30,30717.0,4.0,1,2,2,5,68,2486310.0,515703.0,4.7,6.0
2023-04,市场营销,成都,20,9195.0,3.7,0,4,1,1,2,331090.0,142050.0,2.7,4.0
2023-04,市场营销,武汉,17,12724.0,2.2,0,0,1,33,96,1022872.0,237952.0,3.2,8.5
2023-04,市场营销,广州,18,17661.0,6.5,1,2,1,33,59,1055001.0,353341.0,4.7,3.6
2023-04,市场营销,南京,14,13649.0,5.8,0,1,0,38,73,336211.0,275447.0,4.8,14.0
2023-04,市场营销,西安,16,3660.0,2.6,1,3,1,1,61,144414.0,69883.0,3.1,5.3
2023-04,市场营销,新加坡,7,8050.0,8.2,0,0,0,26,11,653795.0,176260.0,3.3,3.5
2023-04,市场营销,东京,3,2892.0,2.5,0,2,0,24,13,182005.0,50482.0,4.6,1.5
2023-04,市场营销,伦敦,6,4711.0,2.2,0,0,0,7,26,440072.0,97034.0,5.0,6.0
2023-04,客户成功,北京,36,15574.0,3.4,1,3,3,20,94,564874.0,313335.0,4.5,9.0
2023-04,客户成功,上海,35,15613.0,2.4,1,6,3,2,27,391243.0,241835.0,3.9,17.5
2023-04,客户成功,深圳,26,28283.0,5.7,1,4,1,4,188,2138138.0,443666.0,3.2,3.7
2023-04,客户成功,杭州,23,20089.0,1.9,1,3,0,40,62,852649.0,358674.0,2.9,4.6
2023-04,客户成功,成都,16,15838.0,4.7,0,5,1,25,125,993909.0,305413.0,4.1,16.0
2023-04,客户成功,武汉,11,9335.0,3.6,0,5,1,30,12,770877.0,166084.0,3.9,3.7
2023-04,客户成功,广州,15,21408.0,7.5,1,0,1,33,101,1378084.0,340620.0,4.3,15.0
2023-04,客户成功,南京,15,12224.0,2.1,1,0,0,25,32,462766.0,249222.0,2.7,15.0
2023-04,客户成功,西安,14,5076.0,6.7,0,2,0,19,111,454954.0,85735.0,4.3,4.7
2023-04,客户成功,新加坡,5,3385.0,8.5,0,2,0,31,29,62179.0,63236.0,3.9,5.0
2023-04,客户成功,东京,3,3091.0,2.5,0,0,0,35,0,188387.0,51137.0,2.9,1.5
2023-04,人力行政,北京,23,32636.0,4.2,0,4,1,13,140,3114602.0,691968.0,4.1,7.7
2023-04,人力行政,上海,23,9821.0,3.4,1,1,2,0,3,321492.0,219511.0,3.7,3.8
2023-04,人力行政,深圳,14,20859.0,7.1,0,0,1,32,96,1568339.0,455422.0,4.3,3.5
2023-04,人力行政,杭州,14,9853.0,4.8,0,0,1,32,30,387135.0,170449.0,2.9,3.5
2023-04,人力行政,成都,14,17367.0,5.1,0,0,1,22,7,1467319.0,364518.0,4.2,4.7
2023-04,人力行政,武汉,10,9046.0,4.4,0,4,0,17,11,708540.0,171592.0,3.8,5.0
2023-04,人力行政,广州,12,14543.0,5.4,0,0,0,21,16,1117980.0,230173.0,3.6,12.0
2023-04,人力行政,南京,10,10718.0,8.3,0,0,1,24,32,481607.0,236559.0,3.4,5.0
2023-04,人力行政,西安,6,5081.0,5.7,0,0,0,29,48,398714.0,87420.0,4.4,3.0
2023-04,人力行政,新加坡,4,4079.0,4.4,0,0,0,25,30,190536.0,66390.0,4.3,4.0
2023-04,人力行政,东京,7,5418.0,5.4,0,0,0,22,53,451786.0,91399.0,4.3,3.5
2023-04,人力行政,伦敦,2,1822.0,4.8,0,2,0,34,11,131872.0,30091.0,4.9,2.0
2023-04,财务管理,北京,20,13173.0,6.9,1,2,1,11,47,583399.0,256322.0,2.8,10.0
2023-04,财务管理,上海,15,32819.0,7.2,0,0,0,37,39,955717.0,553109.0,4.8,15.0
2023-04,财务管理,深圳,14,30169.0,1.3,0,1,1,12,87,834341.0,596960.0,4.7,7.0
2023-04,财务管理,杭州,16,12876.0,4.1,1,0,0,31,3,502316.0,218040.0,2.8,5.3
2023-04,财务管理,成都,6,12834.0,4.3,0,0,0,40,24,527116.0,273480.0,3.4,3.0
2023-04,财务管理,武汉,5,4619.0,4.8,0,1,0,10,27,187395.0,81583.0,4.3,2.5
2023-04,财务管理,广州,9,17581.0,8.4,0,3,0,16,16,1038009.0,339184.0,4.1,9.0
2023-04,财务管理,南京,5,10612.0,5.7,0,1,0,5,23,209936.0,175680.0,4.0,2.5
2023-04,财务管理,西安,7,13100.0,7.0,0,0,0,0,25,681215.0,282156.0,4.3,3.5
2023-04,财务管理,东京,5,4787.0,2.8,0,4,0,19,36,301612.0,91543.0,3.1,2.5
2023-05,研发中心,北京,107,16551.0,3.6,3,8,6,9,105,717814.0,320458.0,3.5,3.7
2023-05,研发中心,上海,105,14837.0,6.1,4,6,8,38,295,275425.0,286270.0,3.4,4.0
2023-05,研发中心,深圳,94,19844.0,4.4,5,8,3,30,59,1152078.0,335768.0,2.6,3.9
2023-05,研发中心,杭州,75,6007.0,2.3,4,9,8,24,385,211884.0,123746.0,2.9,5.8
2023-05,研发中心,成都,59,7790.0,6.3,1,2,2,32,231,303002.0,131626.0,4.9,4.2
2023-05,研发中心,武汉,47,3275.0,1.9,0,0,2,33,220,160193.0,72677.0,2.6,5.9
2023-05,研发中心,广州,60,24265.0,6.6,2,4,6,28,396,1891843.0,524269.0,4.1,8.6
2023-05,研发中心,南京,42,9458.0,5.7,2,4,1,27,29,750753.0,186460.0,2.6,10.5
2023-05,研发中心,西安,37,3474.0,4.2,2,5,3,35,55,66455.0,62013.0,3.7,9.2
2023-05,研发中心,新加坡,23,4697.0,8.2,1,3,2,13,176,436404.0,80021.0,3.6,4.6
2023-05,研发中心,东京,13,5330.0,6.9,0,3,0,36,3,369988.0,96595.0,3.4,13.0
2023-05,研发中心,伦敦,18,1810.0,5.2,1,6,1,37,135,162799.0,34713.0,3.1,4.5
2023-05,产品设计,北京,42,17084.0,3.1,0,4,2,39,109,978271.0,310339.0,4.4,42.0
2023-05,产品设计,上海,38,16027.0,4.9,1,5,1,38,84,620036.0,271754.0,4.4,9.5
2023-05,产品设计,深圳,37,14698.0,4.2,1,0,1,6,182,710388.0,310978.0,3.8,18.5
2023-05,产品设计,杭州,25,19097.0,1.5,0,2,1,18,97,980039.0,415035.0,4.0,25.0
2023-05,产品设计,成都,20,12823.0,3.1,0,4,1,37,31,888015.0,276584.0,3.6,10.0
2023-05,产品设计,武汉,15,4914.0,3.7,1,2,1,25,89,208426.0,87754.0,4.5,15.0
2023-05,产品设计,广州,19,5263.0,7.2,0,1,0,23,33,441656.0,96375.0,4.3,4.8
2023-05,产品设计,南京,11,4100.0,2.8,0,0,1,1,21,261241.0,85681.0,3.7,3.7
2023-05,产品设计,西安,9,3576.0,7.6,0,0,0,22,59,90776.0,68637.0,4.8,9.0
2023-05,产品设计,新加坡,11,7133.0,6.0,0,2,0,37,14,233934.0,129879.0,4.5,5.5
2023-05,产品设计,东京,3,6068.0,3.7,0,1,0,36,13,361142.0,96908.0,3.6,1.5
2023-05,产品设计,伦敦,2,3105.0,5.1,0,0,0,13,5,237826.0,68416.0,4.6,1.0
2023-05,销售业务,北京,70,26145.0,7.9,1,5,1,37,225,893840.0,428346.0,4.4,7.8
2023-05,销售业务,上海,71,13336.0,2.2,3,5,1,3,218,737268.0,268501.0,4.8,4.4
2023-05,销售业务,深圳,66,18223.0,5.3,2,7,3,0,397,895756.0,289346.0,4.8,11.0
2023-05,销售业务,杭州,54,26035.0,6.6,3,4,6,24,303,2492539.0,468479.0,2.7,4.9
2023-05,销售业务,成都,40,16465.0,2.4,0,4,0,4,277,401512.0,267557.0,4.3,3.6
2023-05,销售业务,武汉,29,16147.0,5.7,1,2,1,11,83,740499.0,347543.0,3.8,3.6
2023-05,销售业务,广州,39,5612.0,7.0,0,2,3,21,307,289450.0,112278.0,3.8,3.9
2023-05,销售业务,南京,23,13753.0,7.6,1,0,1,25,140,299477.0,239542.0,2.6,11.5
2023-05,销售业务,西安,20,3123.0,6.7,1,5,0,7,103,247685.0,65058.0,4.9,4.0
2023-05,销售业务,新加坡,11,3473.0,6.7,0,0,1,4,88,228080.0,75535.0,3.1,3.7
2023-05,销售业务,东京,11,2716.0,5.3,0,3,0,25,1,174010.0,57256.0,4.4,3.7
2023-05,销售业务,伦敦,5,2798.0,2.2,0,2,0,27,38,172035.0,56491.0,4.1,2.5
2023-05,运营服务,北京,47,26023.0,2.2,3,2,2,39,336,501045.0,513748.0,3.6,3.4
2023-05,运营服务,上海,52,39506.0,2.5,3,5,3,24,309,974806.0,774475.0,3.4,52.0
2023-05,运营服务,深圳,41,19089.0,7.5,1,1,2,40,205,527431.0,426154.0,4.2,5.9
2023-05,运营服务,杭州,40,13892.0,7.8,0,4,1,28,198,341946.0,287702.0,3.5,3.3
2023-05,运营服务,成都,30,11382.0,1.3,0,0,1,25,224,691736.0,248383.0,5.0,4.3
2023-05,运营服务,武汉,24,12827.0,2.1,0,0,2,31,175,526388.0,211735.0,4.7,3.4
2023-05,运营服务,广州,31,23770.0,2.7,1,1,1,17,45,2209656.0,422664.0,3.4,4.4
2023-05,运营服务,南京,14,2809.0,3.5,0,2,1,4,57,89946.0,50376.0,4.6,4.7
2023-05,运营服务,西安,14,2492.0,3.8,0,1,0,5,24,184611.0,47361.0,3.4,3.5
2023-05,运营服务,新加坡,7,4037.0,8.2,0,2,0,15,9,112617.0,82455.0,2.8,7.0
2023-05,运营服务,东京,6,6314.0,5.4,0,1,0,17,44,429179.0,100555.0,4.7,3.0
2023-05,运营服务,伦敦,11,1948.0,6.3,0,1,0,40,59,168159.0,36568.0,4.4,11.0
2023-05,市场营销,北京,37,9670.0,2.3,2,6,4,9,116,244002.0,182227.0,4.9,3.4
2023-05,市场营销,上海,39,10440.0,2.0,0,0,3,36,196,310560.0,183484.0,4.9,6.5
2023-05,市场营销,深圳,35,23133.0,5.7,2,3,3,23,258,1270713.0,513711.0,4.4,5.8
2023-05,市场营销,杭州,24,16401.0,6.8,0,0,0,31,160,485950.0,288259.0,4.4,12.0
2023-05,市场营销,成都,20,7748.0,2.1,1,1,1,21,11,734685.0,132974.0,3.4,4.0
2023-05,市场营销,武汉,19,5963.0,8.2,0,2,1,30,111,283934.0,107644.0,2.6,9.5
2023-05,市场营销,广州,25,15511.0,4.8,0,5,0,8,14,1036289.0,272898.0,2.7,3.6
2023-05,市场营销,南京,12,12082.0,4.0,0,1,0,8,50,338475.0,241600.0,2.6,6.0
2023-05,市场营销,西安,9,5252.0,8.2,0,0,0,24,10,208159.0,91401.0,2.9,4.5
2023-05,市场营销,新加坡,8,4209.0,4.6,0,1,0,38,61,107504.0,68427.0,4.6,8.0
2023-05,市场营销,东京,5,5744.0,7.7,0,5,0,27,39,312804.0,92166.0,4.4,5.0
2023-05,市场营销,伦敦,5,1965.0,3.4,0,3,0,34,22,160089.0,40123.0,4.1,5.0
2023-05,客户成功,北京,36,26934.0,1.6,2,2,1,36,78,1533434.0,462885.0,3.6,9.0
2023-05,客户成功,上海,35,12084.0,7.8,1,0,4,13,109,328285.0,200252.0,3.1,3.5
2023-05,客户成功,深圳,29,15104.0,1.5,2,0,1,13,175,410488.0,265610.0,4.9,7.2
2023-05,客户成功,杭州,25,19989.0,3.5,1,6,1,29,4,704653.0,361700.0,4.6,3.6
2023-05,客户成功,成都,18,11441.0,1.2,1,5,2,8,41,968766.0,220209.0,2.9,9.0
2023-05,客户成功,武汉,17,5080.0,5.4,1,5,1,34,42,281937.0,106329.0,4.4,8.5
2023-05,客户成功,广州,20,9720.0,7.0,1,2,2,19,92,663099.0,217612.0,3.6,10.0
2023-05,客户成功,南京,8,14457.0,4.1,0,0,0,34,45,1374946.0,232201.0,3.0,4.0
2023-05,客户成功,西安,9,13483.0,5.0,0,0,0,33,39,1274856.0,282986.0,3.4,9.0
2023-05,客户成功,新加坡,7,2942.0,1.4,0,1,0,5,30,226702.0,45698.0,3.9,7.0
2023-05,客户成功,东京,7,2601.0,8.1,0,4,0,37,22,234625.0,53494.0,4.6,3.5
2023-05,客户成功,伦敦,4,1701.0,5.7,0,1,0,13,26,56281.0,34403.0,3.3,2.0
2023-05,人力行政,北京,19,26088.0,4.6,0,5,1,36,53,1203926.0,503837.0,2.7,6.3
2023-05,人力行政,上海,17,24666.0,8.5,0,3,0,35,6,2290849.0,492494.0,4.5,8.5
2023-05,人力行政,深圳,20,31539.0,7.4,0,0,1,31,103,850561.0,676865.0,2.6,20.0
2023-05,人力行政,杭州,12,11400.0,2.0,0,0,0,11,95,381982.0,253111.0,3.7,12.0
2023-05,人力行政,成都,8,8839.0,5.5,0,0,0,33,50,226149.0,193896.0,4.4,4.0
2023-05,人力行政,武汉,12,13620.0,1.3,0,0,0,30,28,808546.0,297665.0,3.5,4.0
2023-05,人力行政,广州,14,13797.0,2.9,0,0,1,25,15,296832.0,229976.0,3.0,7.0
2023-05,人力行政,南京,10,6757.0,6.1,0,4,0,28,20,593757.0,147155.0,4.1,5.0
2023-05,人力行政,西安,4,9777.0,6.7,0,5,0,10,31,532051.0,158679.0,4.2,2.0
2023-05,人力行政,新加坡,2,7768.0,4.6,0,0,0,26,0,634942.0,151505.0,3.8,1.0
2023-05,人力行政,东京,8,4263.0,5.1,0,4,0,2,43,300699.0,79803.0,4.9,4.0
2023-05,人力行政,伦敦,6,4787.0,7.2,0,2,0,12,26,188402.0,103332.0,2.6,3.0
2023-05,财务管理,北京,16,13564.0,4.1,0,4,1,22,100,1099512.0,284701.0,4.3,4.0
2023-05,财务管理,上海,18,21133.0,3.1,0,2,2,5,89,963231.0,418402.0,4.3,6.0
2023-05,财务管理,深圳,18,35329.0,7.5,0,0,0,23,61,1855808.0,586022.0,4.1,3.6
2023-05,财务管理,杭州,12,23192.0,6.7,0,3,1,39,33,1019422.0,361538.0,3.6,6.0
2023-05,财务管理,成都,9,14248.0,8.1,0,5,0,23,29,847805.0,239239.0,3.8,4.5
2023-05,财务管理,武汉,6,5961.0,5.6,0,4,0,33,2,431201.0,103345.0,4.5,3.0
2023-05,财务管理,广州,9,13732.0,1.6,0,2,0,0,49,481128.0,289410.0,4.3,9.0
2023-05,财务管理,南京,7,4139.0,7.1,0,4,0,14,55,246565.0,82041.0,3.6,7.0
2023-05,财务管理,西安,5,12662.0,4.6,0,2,0,25,27,964265.0,216944.0,4.6,5.0
2023-05,财务管理,新加坡,7,3055.0,6.9,0,2,0,38,9,241466.0,62203.0,4.4,3.5
2023-06,研发中心,北京,108,8782.0,5.8,4,9,10,7,698,756661.0,155400.0,3.5,6.4
2023-06,研发中心,上海,108,24324.0,5.8,2,3,12,1,437,603265.0,417431.0,4.7,3.7
2023-06,研发中心,深圳,95,15279.0,8.1,4,5,10,1,352,1071931.0,317494.0,4.2,6.8
2023-06,研发中心,杭州,74,10410.0,4.6,4,9,3,30,61,577849.0,206696.0,4.8,4.1
2023-06,研发中心,成都,53,21417.0,5.6,1,5,5,13,291,568909.0,357947.0,3.7,8.8
2023-06,研发中心,武汉,49,17488.0,8.2,0,1,5,15,255,875722.0,330590.0,2.5,4.1
2023-06,研发中心,广州,65,20243.0,1.3,3,1,5,25,372,552436.0,315988.0,3.6,32.5
2023-06,研发中心,南京,42,3264.0,4.5,1,3,2,17,262,305448.0,68670.0,3.1,4.7
2023-06,研发中心,西安,35,7533.0,4.4,2,4,3,0,149,651273.0,148711.0,3.7,3.9
2023-06,研发中心,新加坡,19,6146.0,2.6,1,2,1,24,65,228416.0,135443.0,3.6,3.8
2023-06,研发中心,东京,18,5341.0,4.9,0,2,2,2,141,330253.0,103657.0,3.3,3.6
2023-06,研发中心,伦敦,13,1066.0,8.5,1,0,0,23,55,19610.0,21739.0,3.4,6.5
2023-06,产品设计,北京,38,12595.0,3.8,0,0,4,38,205,601104.0,213266.0,4.9,12.7
2023-06,产品设计,上海,39,20191.0,8.2,1,0,4,1,225,1304033.0,394778.0,4.5,7.8
2023-06,产品设计,深圳,32,32096.0,6.2,0,0,0,9,182,1115983.0,619741.0,4.8,32.0
2023-06,产品设计,杭州,25,13168.0,2.7,1,1,2,24,132,366763.0,286535.0,3.3,3.6
2023-06,产品设计,成都,18,18463.0,1.4,0,0,1,22,76,1096583.0,375938.0,3.0,3.6
2023-06,产品设计,武汉,18,9763.0,7.2,0,1,1,33,38,382025.0,199330.0,4.1,6.0
2023-06,产品设计,广州,22,15110.0,2.0,1,1,1,12,131,1297745.0,278872.0,3.2,11.0
2023-06,产品设计,南京,16,14042.0,1.9,0,3,0,29,107,1100505.0,293254.0,4.2,16.0
2023-06,产品设计,西安,14,12448.0,5.5,0,0,1,39,42,1044479.0,214512.0,3.8,3.5
2023-06,产品设计,新加坡,6,6597.0,3.7,0,2,0,18,37,499242.0,142452.0,4.6,6.0
2023-06,产品设计,东京,11,4375.0,6.0,0,2,0,21,3,230135.0,93427.0,4.0,5.5
2023-06,产品设计,伦敦,6,4440.0,5.6,0,1,0,21,32,256813.0,95068.0,3.8,6.0
2023-06,销售业务,北京,72,24526.0,6.9,2,7,5,31,278,1153313.0,527730.0,3.4,18.0
2023-06,销售业务,上海,68,15221.0,4.5,4,5,4,30,39,294193.0,241023.0,3.2,6.2
2023-06,销售业务,深圳,64,25665.0,3.3,4,8,4,16,108,1335540.0,419058.0,4.2,5.8
2023-06,销售业务,杭州,54,22668.0,4.8,1,4,4,21,15,2052589.0,472303.0,3.6,6.0
2023-06,销售业务,成都,33,10949.0,2.1,0,0,2,30,203,504912.0,230333.0,4.9,5.5
2023-06,销售业务,武汉,27,13463.0,2.7,0,0,0,18,93,595582.0,230010.0,3.2,4.5
2023-06,销售业务,广州,42,22465.0,3.9,1,1,4,27,285,2080086.0,450309.0,3.0,3.8
2023-06,销售业务,南京,29,11857.0,7.5,1,0,2,39,91,915040.0,207624.0,4.5,14.5
2023-06,销售业务,西安,19,7980.0,6.7,0,1,0,5,94,710507.0,160904.0,3.9,9.5
2023-06,销售业务,新加坡,12,6231.0,5.4,0,1,0,24,5,490492.0,122828.0,4.9,12.0
2023-06,销售业务,东京,14,1400.0,5.4,1,4,1,1,11,28849.0,25204.0,4.4,7.0
2023-06,销售业务,伦敦,6,1372.0,3.9,0,0,0,18,3,28225.0,27930.0,4.2,6.0
2023-06,运营服务,北京,50,42796.0,4.4,2,0,1,0,340,3003880.0,729819.0,3.9,6.2
2023-06,运营服务,上海,53,13560.0,6.0,4,5,3,18,230,793791.0,280269.0,3.5,6.6
2023-06,运营服务,深圳,46,19511.0,6.7,1,1,4,34,119,806200.0,395986.0,3.0,15.3
2023-06,运营服务,杭州,38,16866.0,4.7,0,4,1,1,131,912818.0,325710.0,4.4,12.7
2023-06,运营服务,成都,29,15087.0,4.4,0,3,2,35,121,793620.0,322608.0,3.2,9.7
2023-06,运营服务,武汉,21,8945.0,4.5,0,2,1,39,55,846690.0,173383.0,4.3,10.5
2023-06,运营服务,广州,25,20891.0,3.6,1,3,2,12,157,830910.0,459411.0,4.1,3.6
2023-06,运营服务,南京,14,13767.0,8.1,0,2,1,37,49,667106.0,276355.0,4.5,14.0
2023-06,运营服务,西安,13,9740.0,5.1,0,0,0,40,82,278948.0,176157.0,3.7,13.0
2023-06,运营服务,新加坡,7,3277.0,2.7,0,2,0,24,43,241054.0,55140.0,3.5,3.5
2023-06,运营服务,东京,12,6548.0,4.8,0,2,1,20,74,314522.0,137512.0,4.7,4.0
2023-06,运营服务,伦敦,10,3902.0,6.0,0,3,1,29,64,187527.0,78582.0,2.6,5.0
2023-06,市场营销,北京,38,10483.0,6.6,2,7,3,16,130,957830.0,180808.0,4.9,9.5
2023-06,市场营销,上海,33,24011.0,3.9,0,4,1,16,129,764764.0,380098.0,2.9,3.7
2023-06,市场营销,深圳,34,20735.0,4.5,0,3,1,15,166,507181.0,402696.0,3.9,3.8
2023-06,市场营销,杭州,27,22970.0,6.0,1,5,1,6,60,814430.0,495092.0,3.9,27.0
2023-06,市场营销,成都,23,5620.0,3.1,0,0,2,36,128,481670.0,105266.0,3.6,3.8
2023-06,市场营销,武汉,14,5955.0,4.8,0,0,1,8,26,202157.0,95700.0,3.5,14.0
2023-06,市场营销,广州,24,5279.0,3.9,0,0,1,22,117,465682.0,105475.0,4.6,8.0
2023-06,市场营销,南京,15,7486.0,5.6,0,0,1,11,44,494681.0,137776.0,4.9,5.0
